lng	lat	fecha	evento	domicilio
-62.2441	-38.73749	2016/01/09 14:48:35	0	LUIS MARIA DRAGO esq. VENEZUELA
-62.22049	-38.72434	2016/01/09 15:41:54	6	CRISTO REDENTOR esq. AGRIM. AMBROSIO CRAMER
-62.22402	-38.72869	2016/01/09 16:03:34	0	CIR MAYOR DIEGO PAROISSIEN esq. D ORBIGNY
-62.20831	-38.72976	2016/01/09 16:33:22	6	SALINAS CHICAS 210
-62.39822	-38.70816	2016/01/09 16:58:36	1	RICARDO GUIRALDES 300
-62.19572	-38.74859	2016/01/09 17:20:49	3	HAITI 450
-62.25054	-38.72155	2016/01/09 17:31:00	0	CORRIENTES esq. ING PELLEGRINI
-62.3087	-38.6926	2016/01/09 18:22:36	6	CASTELLI 330
-62.27201	-38.70014	2016/01/09 20:03:03	3	AVDA ALEM 120
-62.25	-38.75175	2016/01/09 21:18:42	0	CAP BRICKMAN esq. ESMERALDA
-62.21321	-38.73902	2016/01/09 21:57:29	3	SAN JOSE 120
-62.27189	-38.72244	2016/01/09 21:59:19	6	DARREGUEIRA esq. AVDA COLON
-62.31094	-38.71513	2016/01/09 22:29:52	3	JUAN LARREA 210
-62.289039	-38.712211	2016/01/09 22:43:23	3	2DA PARANA 300
-62.24745	-38.75515	2016/01/09 22:45:37	3	CNEL RAMON L FALCON 300
-62.26676	-38.72005	2016/01/09 22:51:36	6	O HIGGINS 
-62.29316	-38.701	2016/01/09 22:55:24	3	VIEYTES 210
-62.23566	-38.72523	2016/01/09 22:54:37	3	PARERA 900
-62.24543	-38.74449	2016/01/09 23:00:23	6	MAESTRO PICCIOLI 300
-62.27041	-38.78559	2016/01/09 23:58:04	3	JOSE AVENENTE 390
-62.26591	-38.78192	2016/01/10 01:58:37	3	LORENZO MASCARELLO 360
-62.2483	-38.72802	2016/01/10 02:20:51	3	RIVADAVIA 120
-62.26471	-38.72016	2016/01/10 02:53:57	0	DONADO 
-62.265	-38.71027	2016/01/10 05:59:19	0	11 DE ABRIL 300
-62.24863	-38.734	2016/01/10 06:04:45	0	ESTADOS UNIDOS 
-62.16256	-38.74567	2016/01/10 07:57:36	3	CAP DE CORB CARLOS A NEGRI 330
-62.23456	-38.74274	2016/01/10 08:05:43	3	GUARDIA VIEJA 
-62.26892	-38.70401	2016/01/10 08:41:55	6	AVDA ALEM esq. TRELEW
-62.26524	-38.75654	2016/01/10 11:23:19	3	GRAL NICOLAS LEVALLE 210
-62.27126	-38.77542	2016/01/10 12:13:12	19	LAUTARO esq. JAMES HARRIS
-62.26703	-38.75053	2016/01/10 12:37:41	3	MEJICO esq. SAENZ PEÑA
-62.2846	-38.74577	2016/01/10 12:41:15	3	25 DE MAYO 240
-62.32368	-38.71283	2016/01/10 12:47:39	3	PACIFICO 300
-62.25638	-38.72199	2016/01/10 13:16:05	3	SOLER 600
-62.21863	-38.7393	2016/01/10 13:23:38	3	3 DE FEBRERO 330
-62.29271	-38.73059	2016/01/10 14:24:13	3	BLANDENGUES 180
-62.2523	-38.75576	2016/01/10 14:49:09	3	CNEL NICOLAS GRANADA 270
-62.28909	-38.69836	2016/01/10 14:50:39	3	ZELARRAYAN 210
-62.26703	-38.75053	2016/01/10 15:31:36	3	MEJICO esq. SAENZ PEÑA
-62.263362	-38.774433	2016/01/10 15:39:23	3	DE LA SOBERANIA 330
-62.27032	-38.76561	2016/01/10 16:58:47	0	SANTIAGO DASSO esq. GUAYAQUIL
-62.29769	-38.7226	2016/01/10 17:12:10	3	PJE JERONIMO CALVENTO 150
-62.24731	-38.71964	2016/01/10 18:31:09	9	BALBOA 600
-62.27023	-38.722	2016/01/10 18:38:09	3	BERUTI 
-62.27174	-38.72084	2016/01/10 19:33:05	9	CASTELLI esq. MORENO
-62.27362	-38.76715	2016/01/10 20:22:33	3	MAESTRO PICCIOLI 300
-62.25638	-38.72199	2016/01/10 20:41:28	3	SOLER 600
-62.25021	-38.7312	2016/01/10 21:18:54	0	AVDA GARIBALDI esq. CHUBUT
-62.2508	-38.72859	2016/01/10 22:41:09	7	PJE ANDRADE 
-62.26295	-38.72398	2016/01/10 22:44:10	0	BROWN esq. VILLARINO
-62.18271	-38.75241	2016/01/10 23:57:39	11	SAN LUCAS 540
-62.27857	-38.72422	2016/01/11 01:24:28	0	ALMAFUERTE 
-62.256896	-38.721553	2016/01/11 03:32:11	3	SOLER 600
-62.26702	-38.75382	2016/01/11 06:52:34	3	PERITO MORENO 180
-62.29434	-38.69035	2016/01/11 06:55:04	3	FELIPE VARELA 300
-62.28802	-38.71191	2016/01/11 08:10:35	3	TERRADA 120
-62.26725	-38.7058	2016/01/11 08:17:39	0	AVDA ALEM esq. SALTA
-62.26562	-38.72973	2016/01/11 09:56:57	0	PUEYRREDON 300
-62.27372	-38.71268	2016/01/11 10:38:44	6	ESTOMBA 600
-62.28601	-38.74776	2016/01/11 11:14:34	5	FELIX FRIAS 600
-62.24586	-38.72989	2016/01/11 11:18:47	3	RIVADAVIA 150
-62.26843	-38.71851	2016/01/11 11:29:39	6	VICENTE LOPEZ 
-62.28895	-38.72578	2016/01/11 11:54:11	3	PATRICIOS 120
-62.28032	-38.73133	2016/01/11 12:15:55	6	TTE FARIAS 
-62.20718	-38.69073	2016/01/11 12:17:46	3	SALLIQUELO esq. AZOPARDO
-62.28963	-38.73672	2016/01/11 12:25:15	6	PERITO MORENO esq. AVDA COLON
-62.29592	-38.69698	2016/01/11 12:38:53	3	VICENTE LOPEZ 240
-62.28758	-38.74498	2016/01/11 13:05:23	3	CNEL VIDAL 600
-62.26923	-38.72215	2016/01/11 13:12:52	3	O HIGGINS 
-62.25415	-38.70558	2016/01/11 13:20:27	3	GENERAL CARLOS MARIA DE ALVEAR 
-62.26542	-38.72076	2016/01/11 14:32:41	6	LUIS MARIA DRAGO esq. DONADO
-62.23854	-38.7075	2016/01/11 15:27:55	6	EL CALDEN 600
-62.27034	-38.70595	2016/01/11 15:31:23	7	SANTIAGO DEL ESTERO 300
-62.29992	-38.72272	2016/01/11 15:45:11	3	JUJUY 1237DTO 
-62.29992	-38.72629	2016/01/11 15:55:31	3	DR. SALVADOR MAZZA 180
-62.25918	-38.71065	2016/01/11 16:37:51	3	SARMIENTO 600
-62.26684	-38.72273	2016/01/11 17:12:48	3	SAAVEDRA 
-62.24173	-38.72506	2016/01/11 17:18:31	7	CAP JUSTO BERMUDEZ 600
-62.22107	-38.70125	2016/01/11 17:38:19	3	QUILLEN 
-62.24789	-38.75469	2016/01/11 17:55:50	3	SANTA MARIA 900
-62.25854	-38.78239	2016/01/11 18:44:38	7	BOU DR JUAN B JUSTO 330
-62.23911	-38.74636	2016/01/11 18:49:29	3	LA PINTA 300
-62.24944	-38.72244	2016/01/11 18:57:27	0	SARRATEA esq. CORRIENTES
-62.28257	-38.69334	2016/01/11 19:42:30	3	APOLINAR BA��UELOS 210
-62.26883	-38.77734	2016/01/11 19:45:29	3	LAUTARO 300
-62.27126	-38.77542	2016/01/11 20:23:26	19	LAUTARO esq. JAMES HARRIS
-62.26752	-38.77597	2016/01/11 20:34:07	3	ISLAS ORCADAS 330
-62.40108	-38.7166	2016/01/11 20:52:23	3	FORTALEZA ARGENTINA 300
-62.27271	-38.71668	2016/01/11 21:08:25	0	VIEYTES 300
-62.26839	-38.72824	2016/01/11 21:12:48	3	VILLARINO 300
-62.22068	-38.73361	2016/01/11 22:25:01	3	HUMBOLDT 300
-62.27604	-38.70634	2016/01/11 22:30:48	3	MITRE 900
-62.41074	-38.71133	2016/01/11 22:35:05	3	AVDA PLACIDA PERNICI 300
-62.2355	-38.74282	2016/01/11 22:51:24	3	CHICLANA 270
-62.21829	-38.74163	2016/01/11 22:55:41	3	BALBOA 360
-62.27459	-38.76767	2016/01/11 23:17:16	3	MANUEL CASTRO BARROS 240
-62.2403	-38.7273	2016/01/11 23:24:15	3	REMEDIOS DE ESCALADA DE SAN MARTIN 600
-62.27198	-38.70945	2016/01/11 23:35:09	3	MITRE 600
-62.27102	-38.72139	2016/01/11 23:40:14	3	CASTELLI 
-62.26633	-38.71644	2016/01/11 23:40:12	6	SARMIENTO 
-62.27017	-38.7799	2016/01/12 01:14:30	10	AVDA GRAL SAN MARTIN 330
-62.21066	-38.73666	2016/01/12 01:52:48	3	JUAN BAUTISTA BAIGORRIA 360
-62.28836	-38.68643	2016/01/12 02:04:10	3	EL RESERO 600
-62.27164	-38.74881	2016/01/12 03:42:45	3	CHUBUT esq. GRAL ARIAS
-62.28845	-38.73434	2016/01/12 04:06:31	3	MORENO 180
-62.29927	-38.72155	2016/01/12 06:09:43	3	CATAMARCA 120
-62.26544	-38.74566	2016/01/12 07:11:00	3	LUIS PIEDRA BUENA 120
-62.38941	-38.71808	2016/01/12 07:18:43	3	MAESTRO SANTOS ALCOLEA 300
-62.27968	-38.70809	2016/01/12 08:20:33	3	ESTOMBA 900
-62.27041	-38.78559	2016/01/12 09:12:20	12	JOSE AVENENTE 390
-62.28466	-38.71495	2016/01/12 10:13:46	3	CNEL CHARLONE 300
-62.27967	-38.7081	2016/01/12 10:13:54	3	ESTOMBA 900
-62.39146	-38.71806	2016/01/12 10:34:19	15	AVDA 25 DE MAYO esq. CHICLANA
-62.25009	-38.73316	2016/01/12 10:40:35	3	LUIS PIEDRA BUENA 
-62.27796	-38.73314	2016/01/12 10:46:25	3	TTE FARIAS 300
-62.28322	-38.73166	2016/01/12 11:01:12	0	AVDA COLON esq. GRAL ARTIGAS
-62.315074	-38.687541	2016/01/12 11:06:52	0	CASTELLI 390
-62.27077	-38.72156	2016/01/12 11:18:57	0	BERUTI esq. AVDA COLON
-62.26945	-38.70747	2016/01/12 11:51:49	6	SALTA esq. ZAPIOLA
-62.28926	-38.73421	2016/01/12 11:54:43	3	CHACO 
-62.2635	-38.71792	2016/01/12 12:46:07	0	SAN MARTIN 
-62.26105	-38.78806	2016/01/12 13:44:58	3	AMANCIO ALCORTA 390
-62.24371	-38.73003	2016/01/12 13:47:08	0	REMEDIOS DE ESCALADA DE SAN MARTIN esq. JUAN BAUTISTA ALBERDI
-62.276	-38.69542	2016/01/12 13:58:04	7	AVDA ALEM esq. FLORIDA
-62.19364	-38.74304	2016/01/12 14:02:35	3	TRES LOMAS 210
-62.11874	-38.66539	2016/01/12 14:25:19	3	CHICLANA 300
-62.26687	-38.72015	2016/01/12 14:57:38	3	O HIGGINS 
-62.24721	-38.71807	2016/01/12 15:38:58	3	PILETAS 
-62.27747	-38.71138	2016/01/12 16:27:44	15	BRAVARD 
-62.22849	-38.74795	2016/01/12 16:41:31	0	PILCANIYEN esq. CHICLANA
-62.21773	-38.70371	2016/01/12 16:43:55	3	14 DE JULIO esq. AMANCAY
-62.28304	-38.74954	2016/01/12 17:39:37	7	PEDRO PICO 270
-62.2591	-38.77422	2016/01/12 17:51:55	3	GUAYAQUIL 330
-62.26873	-38.72171	2016/01/12 18:51:01	3	O HIGGINS 
-62.27548	-38.70203	2016/01/12 20:01:25	6	ZAPIOLA 120
-62.20038	-38.68126	2016/01/12 20:04:13	0	ANGEL MARCOS 900
-62.23944	-38.72322	2016/01/12 20:44:44	0	CAP JUSTO BERMUDEZ esq. 3 DE FEBRERO
-62.25196	-38.75745	2016/01/12 20:50:15	3	TIERRA DEL FUEGO 270
-62.26624	-38.73383	2016/01/12 21:04:23	0	ING LUIGGI esq. ANGEL BRUNEL
-62.26799	-38.71703	2016/01/12 21:08:44	3	ESTOMBA 143 3 
-62.30495	-38.68946	2016/01/12 21:48:37	3	EDUARDO GUTIERREZ 
-62.21773	-38.70346	2016/01/12 21:54:12	2	AMANCAY 
-62.276939	-38.740596	2016/01/12 22:48:33	3	TIERRA DEL FUEGO 800 CLUB 
-62.29531	-38.72743	2016/01/13 00:58:53	3	JUAN MOLINA 150
-62.22414	-38.71696	2016/01/13 02:00:25	3	PABLO LEJARRAGA 180
-62.28931	-38.72443	2016/01/13 02:09:35	3	BOLIVIA 600
-62.29724	-38.73154	2016/01/13 03:10:33	3	RIO ATUEL 600
-62.29086	-38.7343	2016/01/13 04:20:14	1	RONDEAU 180
-62.25915	-38.70501	2016/01/13 07:05:40	3	CERRITO 300
-62.28469	-38.72932	2016/01/13 08:33:28	0	RONDEAU esq. DON BOSCO
-62.26304	-38.71829	2016/01/13 09:45:51	6	SAN MARTIN 
-62.30122	-38.72508	2016/01/13 10:05:43	3	CHACO 900
-62.30122	-38.72508	2016/01/13 10:09:16	3	CHACO 900
-62.38941	-38.71808	2016/01/13 10:13:35	3	MAESTRO SANTOS ALCOLEA 300
-62.29084	-38.72382	2016/01/13 10:27:47	6	JUAN MOLINA 120
-62.2357	-38.73193	2016/01/13 10:37:59	3	PUNTA ALTA 600
-62.39342	-38.72117	2016/01/13 11:05:21	3	JUAN JOSE PASSO 300
-62.29464	-38.68893	2016/01/13 11:23:42	3	FACUNDO QUIROGA 300
-62.27147	-38.7257	2016/01/13 12:17:37	6	DONADO 300
-62.30532	-38.72367	2016/01/13 12:49:05	1	SANTA CRUZ 150
-62.28556	-38.72861	2016/01/13 13:21:02	1	DON BOSCO 
-62.28275	-38.72776	2016/01/13 14:24:24	6	RONDEAU esq. AVELLANEDA
-62.20979	-38.72604	2016/01/13 14:25:13	0	INDIADA esq. FRAGATA SARMIENTO
-62.22554	-38.72989	2016/01/13 15:42:49	0	CIR MAYOR DIEGO PAROISSIEN esq. HUMBOLDT
-62.28339	-38.70853	2016/01/13 16:04:59	0	PARANA 
-62.2606	-38.73289	2016/01/13 16:28:44	0	THOMPSON 900
-62.22483	-38.73158	2016/01/13 17:32:59	0	SEN MANUEL LAINEZ esq. MISIONEROS
-62.30896	-38.71917	2016/01/13 17:41:45	3	FRANCIA 180
-62.20257	-38.69094	2016/01/13 17:44:35	11	HERNANDARIAS 120
-62.24758	-38.73482	2016/01/13 19:54:24	6	MEJICO esq. LUIS MARIA DRAGO
-62.26781	-38.75629	2016/01/13 20:44:49	6	JUANA AZURDUY 210
-62.30272	-38.71546	2016/01/13 20:48:52	2	DON BOSCO 180
-62.27375	-38.69737	2016/01/13 21:07:03	3	AVDA ALEM esq. 1 DE MARZO
-62.31782	-38.71437	2016/01/13 21:18:51	3	SANTA CRUZ 270
-62.23612	-38.69921	2016/01/13 22:11:32	11	RAMON esq. CAJAL 3
-62.23886	-38.69889	2016/01/13 22:22:12	11	RUFINO LURO CAMBACERES 
-62.28094	-38.72744	2016/01/13 22:27:19	3	ISLAS MALVINAS 
-62.40324	-38.71603	2016/01/13 22:31:41	3	AVDA 9 DE JULIO 300
-62.23055	-38.73126	2016/01/13 22:52:47	11	SAN LORENZO esq. TOMAS GODOY CRUZ
-62.27002	-38.77817	2016/01/13 23:14:55	3	JOSE SISCO 300
-62.2383	-38.70123	2016/01/13 23:16:30	11	RAUL SCALABRINI ORTIZ 300
-62.29323	-38.7327	2016/01/14 00:01:27	3	PTE ROCA 180
-62.21966	-38.73204	2016/01/14 00:06:37	11	D ORBIGNY 270
-62.26348	-38.7271	2016/01/14 04:26:04	3	BERUTI 600
-62.29133	-38.72424	2016/01/14 04:42:22	6	DON BOSCO esq. JUAN MOLINA
-62.30272	-38.71546	2016/01/14 06:10:21	2	DON BOSCO 180
-62.29607	-38.72412	2016/01/14 06:39:21	3	CNEL CHARLONE 150
-62.26115	-38.77452	2016/01/14 09:43:51	3	JUAN PLUNKETT 300
-62.22993	-38.72062	2016/01/14 09:51:58	2	PARERA 180
-62.29431	-38.70467	2016/01/14 10:14:52	7	17 DE MAYO 300
-62.242	-38.72666	2016/01/14 10:51:31	0	SOCRATES esq. WASHINGTON
-62.24839	-38.72426	2016/01/14 11:34:31	3	CASTELAR 900
-62.21959	-38.71577	2016/01/14 11:53:13	3	CNEL ROSALES 270
-62.27153	-38.735	2016/01/14 12:38:50	3	CAP BRICKMAN 600
-62.261	-38.72243	2016/01/14 13:01:11	6	CHICLANA esq. GRAL PAZ
-62.23576	-38.74379	2016/01/14 13:18:13	0	ROTONDA DE 
-62.26503	-38.72042	2016/01/14 13:19:14	3	DONADO 
-62.29713	-38.72887	2016/01/14 13:26:38	3	JUAN MOLINA 180
-62.28575	-38.71801	2016/01/14 15:27:13	3	BRAVARD 600
-62.25383	-38.7309	2016/01/14 15:56:44	0	BROWN 120
-62.28004	-38.72552	2016/01/14 16:26:59	6	RONDEAU 900
-62.31237	-38.71191	2016/01/14 16:45:23	3	NICOLAS PIREZ 150
-62.27993	-38.71119	2016/01/14 17:03:37	7	VIEYTES esq. CNEL CHARLONE
-62.28009	-38.69771	2016/01/14 18:22:41	3	BOU ROSARIO 180
-62.30325	-38.70195	2016/01/14 18:43:28	3	FRAY MAMERTO ESQUIU 300
-62.20826	-38.69756	2016/01/14 18:52:32	7	CAP JUSTO BERMUDEZ esq. FLORENCIO MOLINA CAMPOS
-62.29679	-38.72577	2016/01/14 19:03:55	7	CHANCAY 150
-62.29303	-38.68411	2016/01/14 19:06:40	3	ESTEBAN RIGAMONTI 300
-62.23652	-38.73902	2016/01/14 19:45:10	0	CASEROS 240
-62.25182	-38.73959	2016/01/14 19:53:43	0	THOMPSON 180
-62.2807	-38.72091	2016/01/14 19:58:18	0	BLANDENGUES esq. 9 DE JULIO
-62.30485	-38.70397	2016/01/14 21:05:56	3	ALMAFUERTE 240
-62.31099	-38.72084	2016/01/14 21:17:22	6	FRANCIA esq. RIO ATUEL
-62.28009	-38.69771	2016/01/14 21:46:48	3	BOU ROSARIO 180
-62.26814	-38.7821	2016/01/14 22:39:36	3	JOSE AVENENTE 360
-62.27975	-38.72834	2016/01/14 22:56:03	3	ISLAS MALVINAS 
-62.2879	-38.71198	2016/01/14 23:08:05	9	PARANA esq. TERRADA
-62.2879	-38.71198	2016/01/14 23:21:17	9	PARANA 300
-62.26974	-38.71387	2016/01/14 23:24:56	8	11 DE ABRIL 
-62.24801	-38.75613	2016/01/14 23:47:20	3	TTE FARIAS 300
-62.26874	-38.75475	2016/01/14 23:59:30	3	ECUADOR 210
-62.27041	-38.78559	2016/01/15 00:12:26	10	JOSE AVENENTE 390
-62.29688	-38.71997	2016/01/15 00:40:45	9	DON BOSCO 120
-62.20229	-38.69115	2016/01/15 01:39:36	11	HERNANDARIAS 120
-62.30125	-38.70553	2016/01/15 02:01:28	3	9 DE JULIO 210
-62.22632	-38.73331	2016/01/15 02:24:31	3	3 DE FEBRERO 270
-62.28355	-38.70841	2016/01/15 06:31:09	3	VIEYTES 120
-62.27572	-38.75064	2016/01/15 08:03:01	3	RIO NEGRO 210
-62.23743	-38.74005	2016/01/15 08:45:06	3	MAIPU esq. CACIQUE VENANCIO
-62.26163	-38.71939	2016/01/15 09:01:54	6	LAS HERAS 
-62.23547	-38.72346	2016/01/15 09:16:32	11	SEN MANUEL LAINEZ esq. REMEDIOS DE ESCALADA DE SAN MARTIN
-62.24333	-38.73553	2016/01/15 10:03:08	0	CAP MONTERO 180
-62.27356	-38.70126	2016/01/15 10:08:03	3	HUMBERTO PRIMO 300
-62.23258	-38.73387	2016/01/15 10:34:07	0	SOCRATES 240
-62.30428	-38.70151	2016/01/15 10:43:34	3	SEGUNDA TUCUMAN 270
-62.28577	-38.72845	2016/01/15 10:52:57	0	DON BOSCO esq. GORRITI
-62.26765	-38.71909	2016/01/15 11:25:22	3	LUIS MARIA DRAGO esq. AVDA COLON
-62.2589	-38.71239	2016/01/15 12:26:17	7	CORRIENTES 
-62.32378	-38.71938	2016/01/15 12:30:22	3	NICOLAS PIREZ 240
-62.27426	-38.71896	2016/01/15 12:57:16	3	CASTELLI 300
-62.26252	-38.72008	2016/01/15 13:22:01	6	LAS HERAS 
-62.21661	-38.70269	2016/01/15 14:30:37	3	14 DE JULIO 360
-62.2746	-38.71426	2016/01/15 15:00:13	11	PATRICIOS 
-62.32378	-38.71938	2016/01/15 16:37:31	3	NICOLAS PIREZ 240
-62.25639	-38.7051	2016/01/15 16:52:30	3	19 DE MAYO 120
-62.28876	-38.73463	2016/01/15 18:10:34	6	CHACO esq. MORENO
-62.28322	-38.73166	2016/01/15 18:38:59	8	GRAL ARTIGAS esq. AVDA COLON
-62.27913	-38.71443	2016/01/15 18:49:16	3	JUAN MOLINA 
-62.30869	-38.70463	2016/01/15 19:18:31	0	SGTO FABIAN GONZALEZ 900
-62.22275	-38.74333	2016/01/15 19:26:28	3	PILCANIYEN 300
-62.25694	-38.75523	2016/01/15 19:51:44	3	EMILIO ROSAS 240
-62.2447	-38.69633	2016/01/15 20:44:02	11	LOS CHAÑARES 300
-62.26542	-38.71642	2016/01/15 20:44:54	6	ZELARRAYAN 
-62.25589	-38.7063	2016/01/15 20:53:55	11	CORONEL MARTINIANO RODRIGUEZ 900
-62.23763	-38.7218	2016/01/15 20:59:56	11	CAP JUSTO BERMUDEZ esq. SEN MANUEL LAINEZ
-62.19268	-38.72104	2016/01/15 21:31:31	3	JUAN DEL FRESNO 360
-62.27511	-38.76726	2016/01/15 21:33:28	10	MANUEL CASTRO BARROS 240
-62.2782	-38.71162	2016/01/15 21:40:48	19	BRAVARD 
-62.2936	-38.72754	2016/01/16 00:11:12	1	JUJUY 600
-62.25638	-38.72199	2016/01/16 00:28:51	3	SOLER 600
-62.26134	-38.71552	2016/01/16 03:15:05	3	VALENTIN ALSINA 335 5TO 
-62.27304	-38.74483	2016/01/16 03:35:18	3	NUEVA PROVINCIA 900
-62.28352	-38.73186	2016/01/16 04:44:40	0	LIBANO esq. AVDA COLON
-62.26684	-38.74708	2016/01/16 04:47:51	3	TIERRA DEL FUEGO 150
-62.26751	-38.72757	2016/01/16 07:01:23	7	VILLARINO 300
-62.29047	-38.68765	2016/01/16 08:14:48	14	PANAMA 270
-62.30165	-38.72473	2016/01/16 08:57:40	3	CHACO 120
-62.21063	-38.74015	2016/01/16 09:10:55	6	HIPOLITO BOUCHARD 360
-62.26441	-38.71367	2016/01/16 09:38:23	7	ALVARADO 
-62.28283	-38.70433	2016/01/16 10:10:46	7	AYACUCHO 150
-62.23499	-38.72384	2016/01/16 10:17:05	3	SEN MANUEL LAINEZ 150
-62.22209	-38.69833	2016/01/16 11:09:35	7	��ANCU 
-62.27303	-38.73738	2016/01/16 11:16:37	7	25 DE MAYO 120
-62.17506	-38.73985	2016/01/16 11:25:15	7	MERCEDES TOMASA SAN MARTIN DE BALCARCE 480
-62.41382	-38.70538	2016/01/16 11:39:13	3	FRANCISCO DE GURRUCHAGA 180
-62.2725	-38.7197	2016/01/16 12:01:00	3	RONDEAU 
-62.26389	-38.75089	2016/01/16 12:09:28	3	ECUADOR esq. EMILIO ROSAS
-62.23142	-38.72187	2016/01/16 12:12:59	0	HAITI esq. PARERA
-62.30424	-38.70444	2016/01/16 12:13:18	3	ALMAFUERTE 240
-62.26777	-38.70143	2016/01/16 12:43:23	3	12 DE OCTUBRE esq. SAN JUAN
-62.2715	-38.78098	2016/01/16 13:00:09	3	FERMIN MU��OZ 300
-62.26695	-38.71166	2016/01/16 12:59:46	0	11 DE ABRIL esq. ALVARADO
-62.25668	-38.71518	2016/01/16 13:27:51	8	CORRIENTES 300
-62.26443	-38.71811	2016/01/16 15:22:08	11	VALENTIN ALSINA 
-62.27784	-38.71167	2016/01/16 15:26:25	5	BRAVARD 
-62.29927	-38.72155	2016/01/16 16:10:19	3	CATAMARCA 120
-62.27754	-38.71144	2016/01/16 16:31:54	19	BRAVARD 
-62.26328	-38.77982	2016/01/16 16:59:40	12	LORENZO MASCARELLO 330
-62.24904	-38.72507	2016/01/16 17:19:50	3	AZOPARDO 300
-62.27784	-38.71167	2016/01/16 17:29:23	15	BRAVARD 
-62.29871	-38.69223	2016/01/16 17:55:55	3	AYACUCHO 300
-62.21524	-38.74068	2016/01/16 18:14:35	0	RINCON esq. SAN JOSE
-62.23476	-38.72952	2016/01/16 18:27:31	0	RASTREADOR FOURNIER esq. BALBOA
-62.21341	-38.69382	2016/01/16 19:46:08	3	COPAHUE esq. CALEU CALEU
-62.31522	-38.71439	2016/01/16 20:01:12	0	CHACO 240
-62.27612	-38.72437	2016/01/16 20:30:11	3	MORENO esq. 9 DE JULIO
-62.29974	-38.70981	2016/01/16 20:42:57	6	DR SIXTO LASPIUR 180
-62.26339	-38.71624	2016/01/16 21:13:12	6	SOLER 
-62.28465	-38.70427	2016/01/16 21:28:46	3	ESTOMBA esq. CMTE ANTONIO MANUEL DE MOLINA
-62.30052	-38.69131	2016/01/16 22:28:41	3	ESTEBAN RIGAMONTI 
-62.23698	-38.72919	2016/01/16 22:45:19	3	NEWTON 180
-62.29068	-38.73415	2016/01/16 23:38:42	3	RONDEAU 180
-62.2691	-38.78069	2016/01/16 23:59:38	6	AVDA GRAL SAN MARTIN 330
-62.24635	-38.73018	2016/01/17 00:26:19	3	WASHINGTON 
-62.22316	-38.73053	2016/01/17 00:35:08	3	HIPOLITO BOUCHARD 270
-62.25998	-38.77355	2016/01/17 01:07:01	6	GUAYAQUIL 330
-62.27077	-38.72156	2016/01/17 06:08:39	0	AVDA COLON esq. BERUTI
-62.24276	-38.72604	2016/01/17 08:00:06	0	SOCRATES 150
-62.21469	-38.73944	2016/01/17 08:27:30	3	SEN MANUEL LAINEZ 360
-62.2733	-38.72037	2016/01/17 08:44:23	6	RONDEAU 300
-62.2466	-38.71592	2016/01/17 09:43:02	3	RINCON 600
-62.26249	-38.71699	2016/01/17 10:19:46	3	SOLER 
-62.26849	-38.72151	2016/01/17 10:21:39	6	O HIGGINS 
-62.26964	-38.72066	2016/01/17 10:36:02	0	AVDA COLON esq. SAAVEDRA
-62.28163	-38.72186	2016/01/17 10:51:52	3	ALMAFUERTE 486 PISO 8 DPTO 
-62.24657	-38.75581	2016/01/17 11:15:57	0	JAMES HARRIS esq. CNEL RAMON L FALCON
-62.25445	-38.70706	2016/01/17 11:37:33	3	WITCOMB 
-62.23319	-38.73828	2016/01/17 11:40:35	0	MISIONEROS esq. JUAN BAUTISTA ALBERDI
-62.39625	-38.71892	2016/01/17 11:49:04	3	LARREA 
-62.26805	-38.74775	2016/01/17 12:26:15	3	LUIS PIEDRA BUENA 150
-62.27784	-38.71167	2016/01/17 12:34:13	15	BRAVARD 
-62.23823	-38.71202	2016/01/17 12:56:29	3	FORTALEZA PROTECTORA ARGENTINA 900
-62.26493	-38.73658	2016/01/17 13:12:37	3	CHILE 900
-62.25344	-38.71917	2016/01/17 14:05:50	3	CORRIENTES 600
-62.23579	-38.73368	2016/01/17 15:03:11	3	MARIANO NECOCHEA 300
-62.2491	-38.72836	2016/01/17 16:13:49	3	14 DE JULIO 
-62.2513	-38.75407	2016/01/17 16:54:03	3	JUNCAL 120
-62.2664	-38.69881	2016/01/17 16:58:06	0	CORDOBA esq. AVDA GRAL URQUIZA
-62.29266	-38.6895	2016/01/17 17:04:05	3	ZAPIOLA 270
-62.29005	-38.72319	2016/01/17 17:18:32	3	JUAN MOLINA 120
-62.27784	-38.71167	2016/01/17 17:22:32	15	BRAVARD 
-62.26765	-38.71909	2016/01/17 17:34:26	0	AVDA COLON esq. LUIS MARIA DRAGO
-62.30013	-38.68986	2016/01/17 17:46:28	3	ZELARRAYAN 300
-62.23645	-38.7222	2016/01/17 17:50:47	3	WASHINGTON 120
-62.22542	-38.74376	2016/01/17 18:19:23	0	SALINAS CHICAS 300
-62.22031	-38.73635	2016/01/17 19:05:08	6	RINCON 300
-62.31203	-38.68733	2016/01/17 19:58:54	3	VIEYTES 390
-62.24814	-38.71984	2016/01/17 20:17:43	3	AVDA GRAL EDUARDO MUNILLA 900
-62.21387	-38.68299	2016/01/17 21:40:47	11	RUBEN HECTOR CANONI esq. PASTEUR
-62.26348	-38.7271	2016/01/17 22:38:24	2	BERUTI 600
-62.21673	-38.68964	2016/01/17 23:02:54	3	TRES SARGENTOS esq. CAUQUE
